17166,ADI|NAS|US
17167,AET|NYS|US
17167,CVS|NYS|US
17168,5803|TKS|JP
17169,DCT|NAS|US
17170,AGU|TSE|CA
17170,NTR|TSE|CA
17171,AIG|NYS|US
17172,AIRM|NAS|US
17173,ALG|NYS|US
17174,AIN|NYS|US
17175,ALKS|NAS|US
17177,ATEC|NAS|US
17178,6816|TKS|JP
17178,6770|TKS|JP
17180,6988|TKS|JP
17181,MO|NYS|US
17182,ASSA.B|OME|SE
17183,CTAM|OTC|US
17183,CTAMD|OTC|US
17184,AMP.WI|NYS|US
17184,AMP|NYS|US
17185,AXP|NYS|US
17186,BAMF|OTC|US
17186,BOWL|NYS|US
17187,MUV2|ETR|DE
17189,ABC|NYS|US
17191,ABI|NYS|US
17191,IVGN|NAS|US
17191,LIFE|NAS|US
17191,TMO|NYS|US
17194,APSG|NAS|US
17194,RTN|NYS|US
17194,RTX|NYS|US
17195,ARMK|NYS|US
17197,ABIO|NAS|US
17198,GS|NYS|US
17201,288|HKG|HK
17204,ARRS|NAS|US
17204,COMM|NAS|US
17205,HRS|NYS|US
17205,LHX|NYS|US
17207,ASE|NAS|US
17207,ASEI|NAS|US
17207,OSIS|NAS|US
17208,AIZ|NYS|US
17209,ATRO|NAS|US
17211,LAZ|NYS|US
17211,VTR|NYS|US
17213,6988|TKS|JP
17213,OGN.WI|NYS|US
17213,OGN|NYS|US
17214,AVEO|NAS|US
17214,051910|KRX|KR
17217,AXYS|NAS|US
17217,GD|NYS|US
17218,GISX|NAS|US
17218,XRX|NAS|US
17220,SPTN|NAS|US
17222,BKU|NYS|US
17223,HI.WI|NYS|US
17223,HI|NYS|US
17224,BBK|NYS|US
17224,BBT|NYS|US
17224,TFC|NYS|US
17226,BEAV|NAS|US
17226,UTX|NYS|US
17226,RTX|NYS|US
17227,FO|NYS|US
17227,BEAM|NYS|US
17228,BAYN|ETR|DE
17235,FOX|NYS|US
17235,NWS.A|NAS|US
17235,NWSA|NAS|US
17235,FOXA|NAS|US
17235,DIS|NYS|US
17236,BRK|NYS|US
17236,BRK.B|NYS|US
17238,SAM|NYS|US
17241,BPI|OTC|US
17241,ZVO|OTC|US
17241,ZVOI|OTC|US
17242,BG|NYS|US
17242,BWS|NYS|US
17242,CAL|NYS|US
17244,BSQR|NAS|US
17244,BSQRD|NAS|US
17248,CDN|NAS|US
17248,CDNS|NAS|US
17250,7248|TKS|JP
17250,KKR|NYS|US
17252,CFFND|NAS|US
17252,CFFN|NAS|US
17253,CSE|NYS|US
17253,PACW|NAS|US
17254,CSNO|NAS|US
17254,ISLE|NAS|US
17254,ERI|NAS|US
17254,CZR|NAS|US
17255,CSCX|NAS|US
17255,532391|BOM|IN
17255,3407|TKS|JP
17256,POLL|OTC|US
17256,POLLE|OTC|US
17256,IHS|NYS|US
17256,INFO|NYS|US
17256,SPGI|NYS|US
17260,AAP|NYS|US
17262,CARX.XX9|NAS|US
17262,CCCS|NAS|US
17263,CDW|NAS|US
17264,CDW|NAS|US
17266,CTL|NYS|US
17266,LUMN|NYS|US
17267,CEPH|NAS|US
17267,TEVA|TAE|IL
17268,CHRS|NAS|US
17268,ASNA|OTC|US
17268,ASNAQ|OTC|US
17269,CCMMV|NAS|US
17269,CCMM|NAS|US
17269,CHTR|NAS|US
17271,CTRN|NAS|US
17272,CTXS|NAS|US
17273,CLAY|NAS|US
17273,RDN|NYS|US
17274,SYKE|NAS|US
17275,CNL|NYS|US
17277,5201|TKS|JP
17280,CWTR|OTC|US
17280,CWTRQ|OTC|US
17283,FNBN|NAS|US
17283,FNBND|NAS|US
17283,COB|NAS|US
17283,CBF|NAS|US
17283,FHN|NYS|US
17285,ED|NYS|US
17288,CNW|NYS|US
17288,XPO|NYS|US
17289,ETN|NYS|US
17293,SONS|NAS|US
17293,RBBN|NAS|US
17294,CR|NYS|US
17295,HOMG|OTC|US
17295,CCRN|NAS|US
17297,CSX|NAS|US
17303,DANB|NYS|US
17303,DAB|NYS|US
17303,PLAY|NAS|US
17307,SZA|OTC|US
17307,DF|OTC|US
17307,DFODQ|OTC|US
17309,DNDN|OTC|US
17309,DNDNQ|OTC|US
17309,VRX|NYS|US
17309,BHC|NYS|US
17310,XRX|NAS|US
17313,DTV|NAS|US
17313,T|NYS|US
17316,DHI|NYS|US
17317,DSW|NYS|US
17317,DBI|NYS|US
17318,DTG|OTC|US
17318,DTGF|OTC|US
17318,HTZZ|NAS|US
17318,HTZ|NAS|US
17320,DQE|NYS|US
17327,APOG|NAS|US
17330,EP|NYS|US
17330,KMI|NYS|US
17331,EMC|NYS|US
17331,DVMT|NYS|US
17331,DELL.WI|NYS|US
17331,DELL|NYS|US
17332,CAT|NYS|US
17335,BAGL|NAS|US
17336,ENTG|NAS|US
17338,ETR|NYS|US
17340,DXC|NYS|US
17341,ETRC|NAS|US
17341,NUAN|NAS|US
17342,NVT.WI|NYS|US
17342,NVT|NYS|US
17343,ERIE|NAS|US
17345,EVVV|NAS|US
17345,COV|NYS|US
17345,MDT|NYS|US
17349,EXEL|NAS|US
17350,EXC|NAS|US
17352,FBG|NYS|US
17352,FBR|NYS|US
17352,AI|NYS|US
17352,AAIC|NYS|US
17353,FDX|NYS|US
17354,FDX|NYS|US
17357,FSLR|NAS|US
17359,FUNC|NAS|US
17372,WG|LON|GB
17373,WG|LON|GB
17374,GNAC|OTC|US
17374,GAN|OTC|US
17374,GANS|OTC|US
17375,GPS|NYS|US
17377,GRMN|NYS|US
17378,GPROV|NAS|US
17378,GPRO|NAS|US
17378,HOLX|NAS|US
17381,GHDX|NAS|US
17381,EXAS|NAS|US
17382,DGI|NYS|US
17382,MAXR|NYS|US
17383,GNA|TSE|CA
17383,GGBR4|BSP|BR
17384,FTV.WI|NYS|US
17384,FTV|NYS|US
17384,VNT|NYS|US
17385,HUM|NYS|US
17389,BMY|LON|GB
17390,MRX|NYS|US
17390,VRX|NYS|US
17390,BHC|NYS|US
17392,GRD.XX9|NYS|US
17394,MMB|PAR|FR
17396,HBHC|NAS|US
17396,HWC|NAS|US
17397,MNDLE|NAS|US
17397,MNDL|NAS|US
17397,MNDLD|NAS|US
17397,APPS|NAS|US
17401,HGIC|NAS|US
17402,APOG|NAS|US
17404,HSTX|NAS|US
17404,AVNW|NAS|US
17405,005380|KRX|KR
17407,HQY|NAS|US
17408,HFPT|ASE|US
17408,HFIT|ASE|US
17408,HFIC|ASE|US
17408,FIT|ASE|US
17411,HS|NYS|US
17411,CI|NYS|US
17413,HPC|NYS|US
17413,ASH|NYS|US
17414,HSY|NYS|US
17415,HXL|NYS|US
17416,NGL|NYS|US
17416,DCC|LON|GB
17419,HIW|NYS|US
17424,HON|NAS|US
17428,HIG|NYS|US
17429,HS|NAS|US
17429,DTV|NAS|US
17429,SKYT|OTC|US
17429,HGCM|NAS|US
17429,HUGH|NAS|US
17429,APO|NYS|US
17429,SATS|NAS|US
17437,IDXX|NAS|US
17438,IDG|NAS|US
17438,IDGR|NAS|US
17439,IHG|LON|GB
17440,XRX|NAS|US
17441,PSD|NYS|US
17441,WG|OTC|US
17441,WGRP|OTC|US
17441,PRIM|NAS|US
17442,DBCC|NYS|US
17442,IDCO|NYS|US
17442,IDC|NYS|US
17442,ICE|NYS|US
17443,IDC|NAS|US
17443,IDCC|NAS|US
17443,IDCCD|NAS|US
17445,IWOV|NAS|US
17445,IWOVD|NAS|US
17445,HPQ|NYS|US
17446,ILNX|NAS|US
17446,IL|NYS|US
17446,SNCR|NAS|US
17446,SSNC|NAS|US
17447,ISRG|NAS|US
17447,ISRGD|NAS|US
17448,4633|TKS|JP
17451,IRDM|NAS|US
17452,IRWD|NAS|US
17453,VRSK|NAS|US
17455,PSN|NYS|US
17456,ISTA|NAS|US
17456,ISTAD|NAS|US
17456,VRX|NYS|US
17457,5803|TKS|JP
17459,JEC|NYS|US
17459,J|NYS|US
17460,JAZZ|NAS|US
17465,MDR|OTC|US
17465,MDRIQ|OTC|US
17466,4185|TKS|JP
17467,KAMNA|NYS|US
17467,KAMN|NYS|US
17467,GPC|NYS|US
17469,KBR|NYS|US
17471,K|NYS|US
17474,KIWT|NYS|US
17476,DOPGF|NAS|US
17476,KFAXF|NAS|US
17476,KFX|NAS|US
17476,LXK|NYS|US
17477,TRIHV|NYS|US
17477,TRIH|NYS|US
17477,TRI|NYS|US
17477,CYH|NYS|US
17477,QHC.WI|OTC|US
17477,QHC|OTC|US
17477,QHCCQ|OTC|US
17479,KREM|NYS|US
17479,KKD|NYS|US
17479,DNUT|NAS|US
17483,LLL|NYS|US
17483,LHX|NYS|US
17484,DCO|NYS|US
17486,SYY|NYS|US
17487,S|NYS|US
17487,SHLD|OTC|US
17487,LEDMV|NAS|US
17487,LE|NAS|US
17490,LEG|NYS|US
17491,LLC|ASX|AU
17494,LIN|PAR|FR
17498,BKR|ASE|US
17499,REGI|NAS|US
17500,BMBL|NAS|US
17501,LULU|NAS|US
17502,SHOR|NAS|US
17502,MITL|NAS|US
17505,MANT|NAS|US
17506,MANT|NAS|US
17507,3978|TKS|JP
17509,MMC|NYS|US
17510,MASI|NAS|US
17511,MAXE|NAS|US
17515,MEDX|NAS|US
17515,BMY|NYS|US
17517,ICLR|NAS|US
17518,CCRN|NAS|US
17522,MBNAA|NAS|US
17522,AMTB|NAS|US
17527,MGM|NYS|US
17527,MGMB|OTC|US
17527,MGMCA|OTC|US
17527,MGMBA|OTC|US
17527,AMZN|NAS|US
17530,MFI|NAS|US
17530,FIG|NYS|US
17530,9984|TKS|JP
17531,BRK|NYS|US
17531,BRK.B|NYS|US
17532,TAP|NYS|US
17533,BEE|NYS|US
17536,MPLN|NYS|US
17540,SZE|PAR|FR
17540,ECL|NYS|US
17542,RNWK|NAS|US
17542,RNWKD|NAS|US
17542,NAPS|LON|GB
17543,NAV|NYS|US
17543,NAVZ|NYS|US
17543,RAIL|NAS|US
17543,8TRA|ETR|DE
17545,NCOG|NAS|US
17548,GD|NYS|US
17549,NWSAV|NAS|US
17549,NWSA|NAS|US
17552,NKE|NYS|US
17557,NRGEV|NYS|US
17557,NRGE|NYS|US
17557,NRG|NYS|US
17560,OCCM|NAS|US
17560,OCNW|NAS|US
17560,CALX|NYS|US
17561,LNY|NYS|US
17565,OZRK|NAS|US
17565,OZK|NAS|US
17568,ELNK|NAS|US
17570,DLX|NYS|US
17571,HUSQ.B|OME|SE
17572,8591|TKS|JP
17573,TRCO|NYS|US
17573,TRNC|NAS|US
17573,TPCO|NAS|US
17574,EXLS|NAS|US
17575,PACR|NAS|US
17575,XPO|NYS|US
17576,PACB|NAS|US
17578,PRU|NYS|US
17579,PKD|OTC|US
17579,PKDC|OTC|US
17579,PKDCD|OTC|US
17581,HCA|NYS|US
17584,PCP|NYS|US
17584,BRK.B|NYS|US
17588,PNSN|OTC|US
17588,PNSNQ|OTC|US
17589,PNR|NYS|US
17590,PRFT|NAS|US
17592,PFCB|NAS|US
17593,PHH.WI|NYS|US
17593,PHH|NYS|US
17593,OCN|NYS|US
17595,UNH|NYS|US
17595,CSU|TSE|CA
17596,MMS|NYS|US
17597,ERTS|NAS|US
17597,EA|NAS|US
17599,UTX|NYS|US
17599,RTX|NYS|US
17600,NNI|NYS|US
17600,PFMT|NAS|US
17604,VVC|NYS|US
17604,ETP|NYS|US
17604,ET|NYS|US
17607,PVBC|NAS|US
17609,PMRP|NAS|US
17609,PSYS|NAS|US
17609,UHS|NYS|US
17610,PVH|NYS|US
17611,QLGC|NAS|US
17611,CAVM|NAS|US
17611,MRVL|NAS|US
17612,QLYS|NAS|US
17614,QUIK|OTC|US
17614,ZQK|OTC|US
17614,ZQKSQ|OTC|US
17624,IREG|NAS|US
17624,SFNT|NAS|US
17624,HO|PAR|FR
17627,SNDK|NAS|US
17627,WDC|NAS|US
17628,SNTS|NAS|US
17628,SLXP|NAS|US
17628,VRX|NYS|US
17628,BHC|NYS|US
17629,SAPE|NAS|US
17629,PUB|PAR|FR
17633,OCN|NYS|US
17634,SBMO|AMS|NL
17635,SU|PAR|FR
17636,BBOX|NAS|US
17636,500463|BOM|IN
17638,PET|NYS|US
17638,SRE|NYS|US
17641,689009|SHG|CN
17642,ST|NYS|US
17644,SVT|LON|GB
17645,6753|TKS|JP
17647,SSP|NAS|US
17648,SLAB|NAS|US
17651,SKX|NYS|US
17653,SN|LON|GB
17655,DLHC|NAS|US
17656,SDH.WI|NYS|US
17656,SDH|NYS|US
17656,SW|PAR|FR
17657,DSY|PAR|FR
17657,ALVIV|PAR|FR
17658,SLSA|ETR|DE
17661,FIRE|NAS|US
17661,CSCO|NAS|US
17662,LUV|NYS|US
17664,SPIR|OTC|US
17664,SPIRE|OTC|US
17665,SPSS|NAS|US
17665,SPSSE|NAS|US
17665,IBM|NYS|US
17669,STLY|OTC|US
17669,STLYD|OTC|US
17674,4240|SAU|SA
17675,SDS|NYS|US
17675,FIS|NYS|US
17679,RMGN|NAS|US
17680,SYPR|NAS|US
17681,SYY|NYS|US
17683,TBC|NAS|US
17683,TSTY|NAS|US
17683,FLO|NYS|US
17685,BNK|NYS|US
17685,TD|TSE|CA
17688,TEA|NYS|US
17688,SBUX|NAS|US
17689,TTEC|NAS|US
17692,TEX|NYS|US
17695,4543|TKS|JP
17696,TEVA|TAE|IL
17697,TXN|NAS|US
17698,TXPI|NAS|US
17698,TPCP|NAS|US
17698,TPCG|NAS|US
17700,IBM|NYS|US
17702,THRM|NAS|US
17702,SLTM|NAS|US
17702,VRX|NYS|US
17702,BHC|NYS|US
17705,TIER|NAS|US
17705,TIERE|NAS|US
17705,OPAY|NAS|US
17705,ACIW|NAS|US
17706,TIGR.XX9|OTC|US
17706,SYX|NYS|US
17706,GIC|NYS|US
17707,TMAS|OTC|US
17707,TMASE|OTC|US
17707,TMAV|OTC|US
17707,44|HKG|HK
17708,TKR|NYS|US
17710,LLL|NYS|US
17710,LHX|NYS|US
17711,LLL|NYS|US
17711,LHX|NYS|US
17712,FNGN|NAS|US
17715,TGI|NYS|US
17716,TRBN|NAS|US
17716,EBS|NYS|US
17717,LITAV|NAS|US
17717,LINTA|NAS|US
17717,LBRDK|NAS|US
17718,TREA|OTC|US
17718,TREAE|OTC|US
17718,TSIA|OTC|US
17718,TSIAE|OTC|US
17719,TUEM|OTC|US
17722,TWCAV|NYS|US
17722,TWCA|NYS|US
17722,TWC|NYS|US
17722,CHTR|NAS|US
17724,UAM|NYS|US
17724,WCG|NYS|US
17724,CNC|NYS|US
17726,UIL|NYS|US
17726,AGR|NYS|US
17729,UAUAV|NAS|US
17729,UAUA|NAS|US
17729,UAL|NAS|US
17732,UNIT|NYS|US
17732,UTR|NYS|US
17732,KMPR|NYS|US
17733,UHS|NYS|US
17734,UNM|NYS|US
17736,USCR|NAS|US
17736,VMC|NYS|US
17737,USPND|NAS|US
17737,USHS|NAS|US
17737,HD|NYS|US
17739,VAIAS|HEL|FI
17741,VALM|NYS|US
17741,VMI|NYS|US
17742,VRNM|NAS|US
17742,VRNMD|NAS|US
17742,BAS|ETR|DE
17743,VRIO|NAS|US
17743,9432|TKS|JP
17744,ASFT|OTC|US
17744,ASFTD|OTC|US
17744,ASFTC|OTC|US
17744,ASFTE|OTC|US
17744,VRCC|OTC|US
17746,VIRL|NAS|US
17746,SNPS|NAS|US
17747,VPHM|NAS|US
17747,SHP|LON|GB
17747,4502|TKS|JP
17748,FLPB|NAS|US
17748,VIST|NAS|US
17748,TMP|ASE|US
17750,UNA|NYS|US
17750,IN|NYS|US
17750,HON|NAS|US
17751,NOC|NYS|US
17751,TGI|NYS|US
17752,PQE|NAS|US
17752,PQES|NAS|US
17752,VLCY|NAS|US
17752,ABCD|NAS|US
17757,T|NYS|US
17761,AZZ|NYS|US
17763,WST|NYS|US
17768,WRX.H|TSX|CA
17770,WMS|NYS|US
17770,SGMS|NAS|US
17770,LNW|NAS|US
17780,XNPT|NAS|US
17785,YCC|NYS|US
17785,JAH|NYS|US
17785,NWL|NAS|US
17786,ABIIB|NAS|US
17786,IUSAB|NAS|US
17786,IUSAD|NAS|US
17786,IUSA|NAS|US
17791,ZOND.XX9|NAS|US
17791,NWSAV|NAS|US
17791,NWSA|NAS|US
17792,ZI|NAS|US
17793,ZRAN|NAS|US
17793,CSR|LON|GB
17793,QCOM|NAS|US
17801,ADVS|NAS|US
17801,SSNC|NAS|US
17803,CNSL|NAS|US
17805,JH|NYS|US
17805,MFW|NYS|US
17805,DH|TSE|CA
17807,QBE|ASX|AU
17809,TOL|NYS|US
17818,SXE|NYS|US
17818,GIB.A|TSE|CA
17819,REY|MIL|IT
17822,KU2|ETR|DE
17823,SSNC|NAS|US
17827,MMS|NYS|US
17828,IGTJ|OTC|US
17828,PYTJ|OTC|US
17828,PYSJ|OTC|US
17828,WOWH|OTC|US
17830,ARDC|NAS|US
17830,RDEA|NAS|US
17830,AZN|LON|GB
17836,NETW|OSL|NO
17836,6758|TKS|JP
17840,CD|NAS|US
17840,CAR|NAS|US
17856,AKZA|AMS|NL
17857,CHC|OTC|US
17857,CLNH|OTC|US
17857,CLNHD|OTC|US
17860,VTIV|NAS|US
17860,SYNH|NAS|US
17874,TDG|NYS|US
17875,MANT|NAS|US
17881,URS|NYS|US
17881,ACM|NYS|US
17886,QCOM|NAS|US
17887,AIG|NYS|US
17894,AMSG|NYS|US
17894,KKR|NYS|US
17901,SBIB|NAS|US
17901,CMA|NYS|US
17907,WPO|NYS|US
17913,AME|NYS|US
17917,SMTC|NAS|US
17928,4536|TKS|JP
17931,MRCY|NAS|US
17953,SYPR|NAS|US
17953,DHR|NYS|US
17953,FTV|NYS|US
17957,RLGT|ASE|US
17960,MAP|MCE|ES
17963,HEI|NYS|US
17964,OTEC|OSL|NO
17965,WSP|TSE|CA
17967,MRIN|NAS|US
17968,ACN|NYS|US
17975,ABC|NYS|US
17976,EMCG|NYS|US
17976,EME|NYS|US
17984,PHLY|OSL|NO
17986,HNT|LON|GB
17990,RVBD|NAS|US
18003,VZ|NYS|US
18007,ITT|NYS|US
18007,XLS.WI|NYS|US
18007,XLS|NYS|US
18007,HRS|NYS|US
18007,LHX|NYS|US
18009,IIVI|NAS|US
18009,COHR|NAS|US
18012,MSFT|NAS|US
18015,CVT|NAS|US
18016,VSAT|NAS|US
18021,CCSM|NAS|US
18029,LM|NYS|US
18029,BEN|NYS|US
18042,7751|TKS|JP
18051,NTSC|NAS|US
18054,ECL|NYS|US
18055,SCA.B|OME|SE
18064,AMEV|NAS|US
18064,LLY|NYS|US
18076,PRDE|NYS|US
18076,PDE|NYS|US
18076,ESV|OTC|US
18076,VAL|OTC|US
18076,VALPQ|OTC|US
18076,VAL|NYS|US
18080,ENP|NYS|US
18080,KMP|NYS|US
18080,KMI|NYS|US
18087,VTEC|NAS|US
18092,BSX|NYS|US
18093,6502|TKS|JP
18104,CCU|NYS|US
18104,IHTM|NAS|US
18104,IHRT|NAS|US
18107,UNH|NYS|US
18112,ARBA|NAS|US
18112,SAP|ETR|DE
18118,HOMB|NYS|US
18122,GTK|TSE|CA
18125,CSCO|NAS|US
18127,STRC|NAS|US
18127,SYR|LON|GB
18127,STE|NYS|US
18129,LR|PAR|FR
18134,101060|KRX|KR
18137,CCRN|NAS|US
18137,ICLR|NAS|US
18145,DLX|NYS|US
18146,GISX|NAS|US
18146,XRX|NAS|US
18150,SEM|NYS|US
18152,CW|LON|GB
18152,VOD|LON|GB
18157,CRH|LON|GB
18158,RKT|NYS|US
18158,WRK|NYS|US
18166,APH|NYS|US
18170,PMSI|NAS|US
18170,HTRN|NAS|US
18170,ENDP|OTC|US
18174,ZAYO|NYS|US
18174,IQNT|NAS|US
18174,SINCH|OME|SE
18176,512199|BOM|IN
18180,CLIX|OTC|US
18180,RCCL|OTC|US
18180,RCCH|OTC|US
18182,WPP|LON|GB
18183,ALC|NYS|US
18183,SBRA|NAS|US
18191,LLL|NYS|US
18191,LHX|NYS|US
18193,LMT|NYS|US
18193,CAP|PAR|FR
18196,QQ|LON|GB
18199,CSAR|OTC|US
18199,CSARQ|OTC|US
18199,GEF|NYS|US
18200,URI|NYS|US
18208,MDVN|NAS|US
18208,MDV|NAS|US
18208,PFE|NYS|US
18209,MYPT|NAS|US
18209,UAL|OTC|US
18209,UALAQ|OTC|US
18209,UNTD|NAS|US
18210,WFMI|NAS|US
18210,WFM|NAS|US
18210,AMZN|NAS|US
18213,ASPM|NAS|US
18213,COV|NYS|US
18213,MDT|NYS|US
18216,CTXS|NAS|US
18218,IEX|NYS|US
18219,MTZ|NYS|US
18220,BARC|LON|GB
18223,LAUR|NAS|US
18227,HZO|NYS|US
18229,ITW|NYS|US
18231,SPTN|NAS|US
18232,NESN|SWX|CH
18233,NUTR|NAS|US
18234,SUHGV|NAS|US
18234,SUHG|NAS|US
18234,SUNH|NAS|US
18234,SBRA|NAS|US
18236,TMI|NYS|US
18236,TISI|NYS|US
18237,TTEC|NAS|US
18240,JPF|NYS|US
18240,UFS|NYS|US
18240,AD|AMS|NL
18240,USFD|NYS|US
18242,VSEAV|NAS|US
18242,VSEA|NAS|US
18242,AMAT|NAS|US
18244,ZION|NAS|US
18251,GIG|ASE|US
18251,IDTI|NAS|US
18251,6723|TKS|JP
18252,KMX|NYS|US
18256,PAYX|NAS|US
18257,EOG|NYS|US
18260,PKI|NYS|US
18262,BBOX|NAS|US
18262,500463|BOM|IN
18263,PSYS|NAS|US
18263,UHS|NYS|US
18275,USFC|NAS|US
18279,ID|NYS|US
18279,BA|LON|GB
18282,UTX|NYS|US
18282,RTX|NYS|US
18283,CBRE|NYS|US
18286,CLS|TSE|CA
18287,ZWS|NYS|US
18292,CFSN|OTC|US
18292,USB|NYS|US
18293,KKR|NYS|US
18294,MAR.A|NAS|US
18294,MAR|NAS|US
18295,032500|KRX|KR
18296,MTN|NYS|US
18298,TMUL|OTC|US
18298,TMULE|OTC|US
18298,TMCV|OTC|US
18298,FCNCA|NAS|US
18304,WBMD|NAS|US
18305,WEN|NAS|US
18306,WEN|NAS|US
18327,TGX|NYS|US
18328,AMTD|NAS|US
18328,SCHW|NYS|US
18331,BFAM|NYS|US
18337,DHR|NYS|US
18337,FTV|NYS|US
18346,PTRD|OTC|US
18346,PTRDE|OTC|US
18346,IDCG|OTC|US
18346,IDCE|OTC|US
18346,JKXJ|OTC|US
18346,EWDC|OTC|US
18346,EWDI|OTC|US
18346,EWRL|OTC|US
18346,EWRC|OTC|US
18346,EWRCD|OTC|US
18347,JFC|PHS|PH
18349,CPY|OTC|US
18349,CPICQ|OTC|US
18360,PUSH|OTC|US
18361,VLO|NYS|US
18362,IHG|LON|GB
18372,WATR|NAS|US
18372,TTEK|NAS|US
18379,ATRS|NAS|US
18379,SYMC|NAS|US
18379,NLOK|NAS|US
18379,GEN|NAS|US
18383,MHMM|OTC|US
18383,MHMI|OTC|US
18383,CNC|NYS|US
18391,TDY|NYS|US
18399,MNST|NYS|US
18399,MWW|NYS|US
18399,RAND|AMS|NL
18400,FIG|NYS|US
18400,LEAF|NYS|US
18400,OMF|NYS|US
18404,INET|NAS|US
18407,SLGN|NYS|US
18419,TXN|NAS|US
18421,MS|NYS|US
18425,543280|BOM|IN
18438,IBM|NYS|US
18440,DIS|NYS|US
18441,SOSS|NAS|US
18441,SOSSD|NAS|US
18443,SRX|NYS|US
18443,CSRA|NYS|US
18443,GD|NYS|US
18445,FCN|NYS|US
18446,TQNT|NAS|US
18446,QRVO|NAS|US
18448,FANT|OTC|US
18449,BRO|NYS|US
18451,EMC|NYS|US
18451,DVMT|NYS|US
18451,DELL.WI|NYS|US
18451,DELL|NYS|US
18452,UTX|NYS|US
18452,CARR.WI|NYS|US
18452,CARR|NYS|US
18457,GE|NYS|US
18461,526433|BOM|IN
18466,WAFD|NAS|US
18468,CZN|OTC|US
18468,FTR|OTC|US
18468,FTRCQ|OTC|US
18468,FYBR|NAS|US
18474,CACI|NYS|US
18477,IDA|NYS|US
18477,RUN|NAS|US
18479,RCO|PAR|FR
18483,UTX|NYS|US
18483,RTX|NYS|US
18484,AERO.B|OME|SE
18484,NIOX|LON|GB
18490,RADS|NAS|US
18490,NCR|NYS|US
18491,MRK|NYS|US
18494,HII|NYS|US
18496,HLI|NYS|US
18496,HIG|NYS|US
18497,URBN|NAS|US
18498,NTG|NYS|US
18498,CAM|NYS|US
18498,SLB|NYS|US
18499,MAERSK.B|CSE|DK
18500,MPS|NYS|US
18500,ADEN|SWX|CH
18503,ANK|NAS|US
18503,ATNI|NAS|US
18506,ATK|NYS|US
18506,OA|NYS|US
18506,NOC|NYS|US
18509,BBY|NYS|US
18515,RDK|NYS|US
18515,HTSI|NYS|US
18515,KR|NYS|US
18517,JOS|OTC|US
18517,JOSE|OTC|US
18517,JOSEA|OTC|US
18517,JAH|NYS|US
18517,NWL|NAS|US
18522,NOVO.B|CSE|DK
18523,LTG|LON|GB
18526,PHB|NYS|US
18526,DD|NYS|US
18526,DWDP|NYS|US
18526,CTVA.WI|NYS|US
18526,CTVA|NYS|US
18527,PEG|NYS|US
18531,TEP|PAR|FR
18532,TEP|PAR|FR
18534,AVTQZ|OTC|US
18542,ECK|NYS|US
18542,JCP|OTC|US
18542,RAD|NYS|US
18560,DAL.WI|NYS|US
18560,DAL|NYS|US
18567,CACOA|NYS|US
18567,CTR|NYS|US
18567,CATO|NYS|US
18572,DH|NYS|US
18572,TGT|NYS|US
18575,AMRI|NAS|US
18576,TLCR|NAS|US
18576,GRF|MCE|ES
18598,BOMJ|OTC|US
18598,BYOC|OTC|US
18598,BYOCE|OTC|US
18602,JJAQF|NYS|US
18602,APG|NYS|US
18611,3696|TKS|JP
18614,CSCO|NAS|US
18616,SCIL|OTC|US
18616,SCILE|OTC|US
18619,DVA|NYS|US
18620,CEI|NYS|US
18621,TWRS|NYS|US
18621,CCI|NYS|US
18622,MFGI|OTC|US
18623,GET|NYS|US
18623,RHP|NYS|US
18625,OWC|OTC|US
18625,OWENQ|OTC|US
18625,ONCGV|NYS|US
18625,OC.WI|NYS|US
18625,OC|NYS|US
18629,BPO|TSE|CA
18629,BPY|NAS|US
18629,BN|TSE|CA
18631,ASCN|SWX|CH
18638,RLM|NAS|US
18638,EPIX|NAS|US
18640,CBL|NYS|US
18646,CRH|LON|GB
18649,ROP|NYS|US
18652,DD|NYS|US
18652,DWDP|NYS|US
18652,CTVA.WI|NYS|US
18652,CTVA|NYS|US
18653,DLPH|NYS|US
18653,APTV|NYS|US
18653,BWA|NYS|US
18654,3407|TKS|JP
18655,DHR|NYS|US
18655,FTV.WI|NYS|US
18655,FTV|NYS|US
18659,PFGC|NYS|US
18662,ARUN|NAS|US
18662,HPQ|NYS|US
18662,HPE.WI|NYS|US
18662,HPE|NYS|US
18663,STC|NYS|US
18666,ANPMF|OTC|US
18669,575|SES|SG
18674,NRG|NYS|US
18676,LEN|NYS|US
18678,FBAN|NYS|US
18678,FNB|NYS|US
18678,MMC|NYS|US
18686,XCOM|NAS|US
18686,OLI|CSE|DK
18688,PGHN|SWX|CH
18696,QGENF|NYS|US
18696,QGEN|NYS|US
18697,EAF|NYS|US
18699,ABC|NYS|US
18709,BYD|TSE|CA
18710,TRI|NYS|US
18710,CYH|NYS|US
18712,SXS|LON|GB
18714,AON|NYS|US
18715,USB|NYS|US
18718,OPNN|OTC|US
18718,KAR|NYS|US
18731,GM|NYS|US
18738,STON|NYS|US
18743,CSC|NYS|US
18743,DXC|NYS|US
18748,LBTYA|NAS|US
18752,VOCS|NAS|US
18752,CISN|NYS|US
18759,TRFC|NAS|US
18759,NVT|NYS|US
18759,NOKIA|HEL|FI
18762,BAS|ETR|DE
18766,PIXR|NAS|US
18766,DIS|NYS|US
18770,COF|NYS|US
18771,TSCO|LON|GB
18772,HWP|NYS|US
18772,HPQ|NYS|US
18774,HLT|NYS|US
